age,city,email,gender,mixed breed,organization_id,pet_id,phone,photo1,photo2,photo3,postcode,primary breed,secondary breed,size,state,type,url
Young,Alvin,info@pughearts.com,Female,True,TX1084,43816089,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43816089/5/?bust=1547947789,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43816089/1/?bust=1547947781,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43816089/2/?bust=1547947784,77512,Pug,,Small,TX,Dog,https://www.petfinder.com/dog/tillie-43816089/tx/alvin/pughearts-the-houston-pug-rescue-tx1084/?referrer_id=ef895500-ba67-4baa-b148-82876a211ebb
Senior,Alvin,info@pughearts.com,Female,False,TX1084,43815871,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43815871/1/?bust=1547941934,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43815871/2/?bust=1547941936,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43815871/3/?bust=1547941938,77512,Pug,,Small,TX,Dog,https://www.petfinder.com/dog/tess-43815871/tx/alvin/pughearts-the-houston-pug-rescue-tx1084/?referrer_id=ef895500-ba67-4baa-b148-82876a211ebb
Senior,Alvin,info@pughearts.com,Female,False,TX1084,43815851,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43815851/1/?bust=1547941336,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43815851/2/?bust=1547941341,,77512,Pug,,Small,TX,Dog,https://www.petfinder.com/dog/tempie-43815851/tx/alvin/pughearts-the-houston-pug-rescue-tx1084/?referrer_id=ef895500-ba67-4baa-b148-82876a211ebb
Senior,Alvin,info@pughearts.com,Female,False,TX1084,43815832,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43815832/2/?bust=1547940899,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43815832/1/?bust=1547940896,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43815832/3/?bust=1547940900,77512,Pug,,Small,TX,Dog,https://www.petfinder.com/dog/sybil-43815832/tx/alvin/pughearts-the-houston-pug-rescue-tx1084/?referrer_id=ef895500-ba67-4baa-b148-82876a211ebb
Adult,Alvin,info@pughearts.com,Male,False,TX1084,43815805,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43815805/3/?bust=1547940172,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43815805/1/?bust=1547940168,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43815805/2/?bust=1547940170,77512,Pug,,Small,TX,Dog,https://www.petfinder.com/dog/shadow-43815805/tx/alvin/pughearts-the-houston-pug-rescue-tx1084/?referrer_id=ef895500-ba67-4baa-b148-82876a211ebb
Senior,South Milwaukee,pughugsrescue@gmail.com,Male,False,WI478,43811684,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43811684/1/?bust=1547914924,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43811684/2/?bust=1547912591,,53172,Pug,,Small,WI,Dog,https://www.petfinder.com/dog/duke-bonded-pair-43811684/wi/south-milwaukee/pug-hugs-inc-wi478/?referrer_id=ef895500-ba67-4baa-b148-82876a211ebb
Senior,South Milwaukee,pughugsrescue@gmail.com,Female,False,WI478,43811637,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43811637/1/?bust=1547914955,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43811637/2/?bust=1547914998,,53172,Pug,,Small,WI,Dog,https://www.petfinder.com/dog/daisy-bonded-pair-43811637/wi/south-milwaukee/pug-hugs-inc-wi478/?referrer_id=ef895500-ba67-4baa-b148-82876a211ebb
Young,Fredericksburg,info@hillcountryspca.com,Female,True,TX216,43804571,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43804571/1/?bust=1547852759,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43804571/2/?bust=1547852760,,78624,Pug,Terrier,Medium,TX,Dog,https://www.petfinder.com/dog/amora-43804571/tx/fredericksburg/hill-country-spca-tx216/?referrer_id=ef895500-ba67-4baa-b148-82876a211ebb
Adult,Council Bluffs,muddypaws2chancerescue@yahoo.com,Female,True,IA235,43804311,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43804311/1/?bust=1552221272,,,51503,Pug,Beagle,Medium,IA,Dog,https://www.petfinder.com/dog/mitzi-43804311/ia/council-bluffs/muddy-paws-second-chance-rescue-inc-ia235/?referrer_id=ef895500-ba67-4baa-b148-82876a211ebb
Senior,Elk Grove Village,info@almosthomefoundation.org,Male,True,IL326,43803544,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43803544/1/?bust=1547814990,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43803544/2/?bust=1547926453,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43803544/3/?bust=1547926457,60009,Pug,Beagle,Small,IL,Dog,https://www.petfinder.com/dog/brandon-43803544/il/elk-grove-village/almost-home-foundation-il326/?referrer_id=ef895500-ba67-4baa-b148-82876a211ebb
Adult,Windsor,pawsibilities@ymail.com,Male,True,MO568,43800999,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43800999/4/?bust=1552604394,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43800999/5/?bust=1550901709,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43800999/1/?bust=1550901945,65360,Pug,Shepherd,Medium,MO,Dog,https://www.petfinder.com/dog/snoopy-43800999/mo/windsor/pawsibilities-are-endless-mo568/?referrer_id=ef895500-ba67-4baa-b148-82876a211ebb
Senior,Buffalo,snortrescue@yahoo.com,Male,False,NJ674,43800790,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43800790/1/?bust=1547775684,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43800790/2/?bust=1547775688,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43800790/3/?bust=1547775693,14276,Pug,,Small,NY,Dog,https://www.petfinder.com/dog/kirby-43800790/ny/buffalo/snort-short-noses-only-rescue-team-nj674/?referrer_id=ef895500-ba67-4baa-b148-82876a211ebb
Baby,Greene,everydogsdreamadopt@gmail.com,Female,True,NY793,43781736,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43781736/1/?bust=1553258499,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43781736/2/?bust=1553258555,,13778,Pug,Mixed Breed,Small,NY,Dog,https://www.petfinder.com/dog/jinx-43781736/ny/greene/every-dogs-dream-ny793/?referrer_id=ef895500-ba67-4baa-b148-82876a211ebb
Baby,Greene,everydogsdreamadopt@gmail.com,Female,True,NY793,43781746,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43781746/1/?bust=1553258547,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43781746/2/?bust=1553258556,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43781746/3/?bust=1553258573,13778,Pug,Mixed Breed,Small,NY,Dog,https://www.petfinder.com/dog/marley-43781746/ny/greene/every-dogs-dream-ny793/?referrer_id=ef895500-ba67-4baa-b148-82876a211ebb
Adult,Puyallup,info@sunnyskysshelter.org,Female,True,WA470,43774179,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43774179/6/?bust=1547701880,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43774179/1/?bust=1547527118,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43774179/3/?bust=1547527122,98372,Pug,Terrier,Small,WA,Dog,https://www.petfinder.com/dog/trixie-43774179/wa/puyallup/sunny-skys-animal-rescue-wa470/?referrer_id=ef895500-ba67-4baa-b148-82876a211ebb
Senior,Miami,cpr@compassionatepugrescue.com,Male,False,FL395,43773896,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43773896/1/?bust=1547517890,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43773896/2/?bust=1547517901,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43773896/3/?bust=1547517907,33179,Pug,,Small,FL,Dog,https://www.petfinder.com/dog/dino-43773896/fl/miami/compassionate-pug-rescue-of-south-florida-fl395/?referrer_id=ef895500-ba67-4baa-b148-82876a211ebb
Adult,Barnesville,dollyadoptions@gmail.com,Female,True,GA620,43767564,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43767564/1/?bust=1553273232,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43767564/2/?bust=1553273270,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43767564/3/?bust=1553273288,30204,Pug,Mixed Breed,Medium,GA,Dog,https://www.petfinder.com/dog/cinnamuffin-43767564/ga/barnesville/dolly-goodpuppy-society-inc-ga620/?referrer_id=ef895500-ba67-4baa-b148-82876a211ebb
Young,Susanville,lassenhumanesociety@yahoo.com,Female,True,CA234,43767075,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43767075/5/?bust=1552949447,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43767075/1/?bust=1547436745,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43767075/2/?bust=1547436745,96130,Pug,Labrador Retriever,Medium,CA,Dog,https://www.petfinder.com/dog/sasha-43767075/ca/susanville/lassen-humane-society-ca234/?referrer_id=ef895500-ba67-4baa-b148-82876a211ebb
Adult,Alvin,info@pughearts.com,Male,True,TX1084,43767049,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43767049/4/?bust=1547434461,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43767049/1/?bust=1547434454,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43767049/2/?bust=1547434457,77512,Pug,,Small,TX,Dog,https://www.petfinder.com/dog/rusty-43767049/tx/alvin/pughearts-the-houston-pug-rescue-tx1084/?referrer_id=ef895500-ba67-4baa-b148-82876a211ebb
Adult,Alvin,info@pughearts.com,Female,False,TX1084,43766995,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43766995/2/?bust=1547433592,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43766995/1/?bust=1547433588,,77512,Pug,,Small,TX,Dog,https://www.petfinder.com/dog/ruby-6-43766995/tx/alvin/pughearts-the-houston-pug-rescue-tx1084/?referrer_id=ef895500-ba67-4baa-b148-82876a211ebb
Senior,Fairfax Station,hart90office@gmail.com,Female,True,VA56,43750134,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43750134/1/?bust=1550722732,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43750134/2/?bust=1547258151,,22039,Pug,Beagle,Medium,VA,Dog,https://www.petfinder.com/dog/nikki-s-43750134/va/fairfax-station/hart-homeless-animals-rescue-team-va56/?referrer_id=ef895500-ba67-4baa-b148-82876a211ebb
Senior,Grapevine,dfwpugrescue96@yahoo.com,Male,True,TX1276,43741158,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43741158/2/?bust=1550093655,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43741158/4/?bust=1547929399,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43741158/5/?bust=1547929400,76099,Pug,Beagle,Small,TX,Dog,https://www.petfinder.com/dog/shadeux-and-little-bit-43741158/tx/grapevine/dfw-pug-rescue-tx1276/?referrer_id=ef895500-ba67-4baa-b148-82876a211ebb
Adult,Columbia,russellrescuetn@gmail.com,Female,True,TN270,43740624,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43740624/1/?bust=1547145776,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43740624/2/?bust=1547145780,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43740624/3/?bust=1547145783,38401,Pug,Terrier,Small,TN,Dog,https://www.petfinder.com/dog/blaise-43740624/tn/columbia/russell-rescue-inc-tn270/?referrer_id=ef895500-ba67-4baa-b148-82876a211ebb
Adult,Mesa,ghosttowndogrescue@gmail.com,Female,True,AZ621,43738930,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43738930/1/?bust=1553276799,,,85205,Pug,Chihuahua,Medium,AZ,Dog,https://www.petfinder.com/dog/dariyan-43738930/az/mesa/ghost-town-dog-rescue-az621/?referrer_id=ef895500-ba67-4baa-b148-82876a211ebb
Baby,Elizabethtown,automaticreply2ndChance@gmail.com,Male,True,PA758,43726345,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43726345/1/?bust=1549110726,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43726345/2/?bust=1548599849,,17022,Pug,Chihuahua,Small,PA,Dog,https://www.petfinder.com/dog/curly-43726345/pa/elizabethtown/2nd-chance-4-life-rescue-pa758/?referrer_id=ef895500-ba67-4baa-b148-82876a211ebb
Young,Elizabethtown,automaticreply2ndChance@gmail.com,Male,True,PA758,43726344,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43726344/1/?bust=1549110727,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43726344/2/?bust=1549110729,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43726344/3/?bust=1549110731,17022,Pug,Chihuahua,Small,PA,Dog,https://www.petfinder.com/dog/larry-43726344/pa/elizabethtown/2nd-chance-4-life-rescue-pa758/?referrer_id=ef895500-ba67-4baa-b148-82876a211ebb
Baby,Elizabethtown,automaticreply2ndChance@gmail.com,Male,True,PA758,43726346,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43726346/1/?bust=1549110727,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43726346/2/?bust=1549110730,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43726346/3/?bust=1549110732,17022,Pug,Chihuahua,Medium,PA,Dog,https://www.petfinder.com/dog/moe-43726346/pa/elizabethtown/2nd-chance-4-life-rescue-pa758/?referrer_id=ef895500-ba67-4baa-b148-82876a211ebb
Adult,Brooksville,Rdemcowgrl72@aol.com,Female,True,FL209,43726167,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43726167/1/?bust=1547042999,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43726167/2/?bust=1547043001,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43726167/3/?bust=1547043004,34601,Pug,Jack Russell Terrier,Small,FL,Dog,https://www.petfinder.com/dog/gretchen-43726167/fl/brooksville/r-dot-uf-dot-f-rescuing-unwanted-friendly-fidos-fl209/?referrer_id=ef895500-ba67-4baa-b148-82876a211ebb
Adult,Rockaway,mainoffice@ehrdogs.org,Male,True,NJ376,43724336,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43724336/1/?bust=1552890103,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43724336/2/?bust=1552890151,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43724336/3/?bust=1552890190,07866,Pug,Boston Terrier,Medium,NJ,Dog,https://www.petfinder.com/dog/bjorn-boxie-pug-43724336/nj/rockaway/eleventh-hour-rescue-nj376/?referrer_id=ef895500-ba67-4baa-b148-82876a211ebb
Senior,Kennewick,mikeyschance@gmail.com,Male,True,WA424,43720262,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43720262/3/?bust=1546947908,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43720262/1/?bust=1546947903,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43720262/2/?bust=1546947906,99336,Pug,Beagle,Small,WA,Dog,https://www.petfinder.com/dog/buddy-43720262/wa/kennewick/mikeys-chance-canine-rescue-wa424/?referrer_id=ef895500-ba67-4baa-b148-82876a211ebb
Young,McKenna,info@secondchancedogs.net,Male,True,WA477,43717047,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43717047/3/?bust=1546913741,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43717047/1/?bust=1546913622,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43717047/2/?bust=1546913711,98558,Pug,Pekingese,Small,WA,Dog,https://www.petfinder.com/dog/lilo-43717047/wa/mckenna/second-chance-dogs-wa477/?referrer_id=ef895500-ba67-4baa-b148-82876a211ebb
Adult,Durham,adopt@hopeanimals.org,Female,True,NC864,43716610,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43716610/1/?bust=1553261007,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43716610/2/?bust=1553261017,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43716610/3/?bust=1553261041,27704,Pug,Chihuahua,Small,NC,Dog,https://www.petfinder.com/dog/pinto-bean-43716610/nc/durham/hope-animal-rescue-nc864/?referrer_id=ef895500-ba67-4baa-b148-82876a211ebb
Young,Dallas,rescue@newlifeifs.org,Female,False,TX2159,43711950,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43711950/1/?bust=1553253135,,,75243,Pug,,Small,TX,Dog,https://www.petfinder.com/dog/maddie-43711950/tx/dallas/new-life-individual-and-family-services-tx2159/?referrer_id=ef895500-ba67-4baa-b148-82876a211ebb
Young,Langley,dogs.laldr@gmail.com,Male,False,BC254,43710329,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43710329/1/?bust=1546828645,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43710329/2/?bust=1546828661,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43710329/3/?bust=1546828672,V4W 1M6,Pug,,Small,BC,Dog,https://www.petfinder.com/dog/jeep-pending-43710329/bc/langley/loved-at-last-dog-rescue-bc254/?referrer_id=ef895500-ba67-4baa-b148-82876a211ebb
Adult,Redlands,watson@optivus.com,Female,True,CA299,43710125,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/43710125/1/?bust=1546824048,,,92373,Pug,Chihuahua,Small,CA,Dog,https://www.petfinder.com/dog/patty-43710125/ca/redlands/all-retriever-rescue-foundation-ca299/?referrer_id=ef895500-ba67-4baa-b148-82876a211ebb
